location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2851582,"Marrakech-Residence Mima","pm25",3.002976182848215,"µg/m³","2026-02-21T17:00:00Z","2026-02-21T17:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",5.859375021287374,"µg/m³","2026-02-21T18:00:00Z","2026-02-21T18:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",9.036210264241884,"µg/m³","2026-02-21T19:00:00Z","2026-02-21T19:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",12.111458383145788,"µg/m³","2026-02-21T20:00:00Z","2026-02-21T20:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",14.406398800157367,"µg/m³","2026-02-21T21:00:00Z","2026-02-21T21:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",20.117857105675196,"µg/m³","2026-02-21T22:00:00Z","2026-02-21T22:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",18.11681544213068,"µg/m³","2026-02-21T23:00:00Z","2026-02-21T23:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",21.102976177419936,"µg/m³","2026-02-22T00:00:00Z","2026-02-22T00:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",24.785119141851155,"µg/m³","2026-02-22T01:00:00Z","2026-02-22T01:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",26.76235119501749,"µg/m³","2026-02-22T02:00:00Z","2026-02-22T02:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",12.313988100914727,"µg/m³","2026-02-22T03:00:00Z","2026-02-22T03:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",9.00863097324258,"µg/m³","2026-02-22T04:00:00Z","2026-02-22T04:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",8.555803558656148,"µg/m³","2026-02-22T05:00:00Z","2026-02-22T05:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
